,cancel_rate,iso_region,month,name,num_cancelled,num_flights,origin
373,0.0,US-CO,2,Montrose Regional Airport,0,64,MTJ
374,0.00564971751412,US-SC,2,Myrtle Beach International Airport,1,177,MYR
375,0.0194300518135,US-CA,2,Metropolitan Oakland International Airport,90,4632,OAK
376,0.0308502633559,US-HI,2,Kahului Airport,41,1329,OGG
377,0.04176201373,US-OK,2,Will Rogers World Airport,73,1748,OKC
378,0.0176056338028,US-NE,2,Eppley Airfield,25,1420,OMA
379,0.125,US-AK,2,Nome Airport,9,72,OME
380,0.0220264317181,US-CA,2,Ontario International Airport,60,2724,ONT
381,0.0602693602694,US-IL,2,Chicago O'Hare International Airport,1611,26730,ORD
382,0.0318664643399,US-VA,2,Norfolk International Airport,42,1318,ORF
383,0.27380952381,US-MA,2,Worcester Regional Airport,23,84,ORH
384,0.0588235294118,US-AK,2,Ralph Wien Memorial Airport,4,68,OTZ
385,0.0131636682756,US-FL,2,Palm Beach International Airport,30,2279,PBI
386,0.0198505371322,US-OR,2,Portland International Airport,85,4282,PDX
387,0.0535677352637,US-PA,2,Philadelphia International Airport,518,9670,PHL
388,0.0208516094203,US-AZ,2,Phoenix Sky Harbor International Airport,309,14819,PHX
389,0.06875,US-IL,2,General Wayne A. Downing Peoria International Airport,11,160,PIA
390,0.0297993588983,US-PA,2,Pittsburgh International Airport,251,8423,PIT
391,0.0653153153153,US-FL,2,Pensacola Regional Airport,29,444,PNS
392,0.00925925925926,US-WA,2,Tri Cities Airport,1,108,PSC
393,0.107142857143,US-AK,2,Petersburg James A Johnson Airport,6,56,PSG
394,0.0258620689655,US-CA,2,Palm Springs International Airport,24,928,PSP
395,0.0339492909325,US-RI,2,Theodore Francis Green State Airport,79,2327,PVD
396,0.0930555555556,US-ME,2,Portland International Jetport Airport,67,720,PWM
397,0.0571428571429,US-SD,2,Rapid City Regional Airport,4,70,RAP
398,0.0291943828529,US-NC,2,Raleigh Durham International Airport,79,2706,RDU
399,0.0466531440162,US-VA,2,Richmond International Airport,69,1479,RIC
400,0.0075329566855,US-NV,2,Reno Tahoe International Airport,16,2124,RNO
401,0.0239520958084,US-VA,2,Roanoke–Blacksburg Regional Airport,4,167,ROA
402,0.0616487455197,US-NY,2,Greater Rochester International Airport,86,1395,ROC
403,0.134831460674,US-MN,2,Rochester International Airport,24,178,RST
404,0.0116482236459,US-FL,2,Southwest Florida International Airport,20,1717,RSW
405,0.0285405738969,US-CA,2,San Diego International Airport,185,6482,SAN
406,0.0199793317258,US-TX,2,San Antonio International Airport,58,2903,SAT
407,0.0126315789474,US-GA,2,Savannah Hilton Head International Airport,6,475,SAV
408,0.094,US-CA,2,Santa Barbara Municipal Airport,47,500,SBA
409,0.0378787878788,US-IN,2,South Bend Regional Airport,5,132,SBN
410,0.0418848167539,US-CA,2,San Luis County Regional Airport,8,191,SBP
411,0.0357142857143,US-AK,2,Deadhorse Airport,1,28,SCC
412,0.0174278846154,US-KY,2,Louisville International Standiford Field,29,1664,SDF
413,0.0460397971128,US-WA,2,Seattle Tacoma International Airport,354,7689,SEA
414,0.0587590877403,US-CA,2,San Francisco International Airport,590,10041,SFO
415,0.104368932039,US-MO,2,Springfield Branson National Airport,43,412,SGF
416,0.0376237623762,US-LA,2,Shreveport Regional Airport,19,505,SHV
417,0.0238095238095,US-AK,2,Sitka Rocky Gutierrez Airport,2,84,SIT
418,0.0342657342657,US-CA,2,Norman Y. Mineta San Jose International Airport,196,5720,SJC
419,0.0416666666667,US-TX,2,San Angelo Regional Mathis Field,8,192,SJT
421,0.0204249711744,US-UT,2,Salt Lake City International Airport,124,6071,SLC
422,0.00989085948158,US-CA,2,Sacramento International Airport,29,2932,SMF
423,0.0426939266386,US-CA,2,John Wayne Airport-Orange County Airport,142,3326,SNA
424,0.0952380952381,US-TX,2,Sheppard Air Force Base-Wichita Falls Municipal Airport,16,168,SPS
425,0.00831600831601,US-FL,2,Sarasota Bradenton International Airport,4,481,SRQ
426,0.0334642576591,US-MO,2,Lambert St Louis International Airport,426,12730,STL
429,0.093023255814,US-IA,2,Sioux Gateway Col. Bud Day Field,4,43,SUX
430,0.0833333333333,US-NY,2,Stewart International Airport,7,84,SWF
431,0.031512605042,US-NY,2,Syracuse Hancock International Airport,30,952,SYR
432,0.05,US-FL,2,Tallahassee Regional Airport,7,140,TLH
433,0.0625,US-OH,2,Toledo Express Airport,12,192,TOL
434,0.0112934533263,US-FL,2,Tampa International Airport,64,5667,TPA
435,0.0508474576271,US-TN,2,Tri Cities Regional Tn Va Airport,3,59,TRI
436,0.0364640883978,US-OK,2,Tulsa International Airport,66,1810,TUL
437,0.0095785440613,US-AZ,2,Tucson International Airport,15,1566,TUS
438,0.0714285714286,US-MI,2,Cherry Capital Airport,10,140,TVC
439,0.0735294117647,US-AR,2,Texarkana Regional Webb Field,10,136,TXK
440,0.115079365079,US-TX,2,Tyler Pounds Regional Airport,29,252,TYR
441,0.0272108843537,US-TN,2,McGhee Tyson Airport,12,441,TYS
442,0.0267857142857,US-FL,2,Destin-Ft Walton Beach Airport,3,112,VPS
443,0.107142857143,US-AK,2,Wrangell Airport,6,56,WRG
444,0.0887096774194,US-AR,2,Northwest Arkansas Regional Airport,44,496,XNA
445,0.0357142857143,US-AK,2,Yakutat Airport,2,56,YAK
1,0.0366240764519,,2,US average,17399,475070,
1,0.0550493054056,,2,Northeast,3824,69465,
1,0.0293985100452,,2,South,5284,179737,
1,0.0444705451332,,2,Midwest,4127,92803,
1,0.0312929771164,,2,West,4164,133065,
446,0.0425531914894,US-PA,3,Lehigh Valley International Airport,22,517,ABE
447,0.0336134453782,US-TX,3,Abilene Regional Airport,8,238,ABI
448,0.00832223701731,US-NM,3,Albuquerque International Sunport Airport,25,3004,ABQ
449,0.0167364016736,US-TX,3,Waco Regional Airport,4,239,ACT
450,0.129032258065,US-AK,3,Kodiak Airport,8,62,ADQ
451,0.0582047685835,US-NY,3,Albany International Airport,83,1426,ALB
452,0.0142857142857,US-TX,3,Rick Husband Amarillo International Airport,8,560,AMA
453,0.021768707483,US-AK,3,Ted Stevens Anchorage International Airport,32,1470,ANC
454,0.127659574468,US-FL,3,Naples Municipal Airport,12,94,APF
455,0.0349100117573,US-GA,3,Hartsfield Jackson Atlanta International Airport,772,22114,ATL
456,0.0154997327632,US-TX,3,Austin Robert Mueller Municipal,58,3742,AUS
457,0.0967741935484,US-NC,3,Asheville Regional Airport,12,124,AVL
458,0.0564516129032,US-PA,3,Wilkes Barre Scranton International Airport,7,124,AVP
459,0.0296296296296,US-MI,3,Kalamazoo Battle Creek International Airport,8,270,AZO
460,0.0690298507463,US-CT,3,Bradley International Airport,222,3216,BDL
461,0.0322580645161,US-AK,3,Bethel Airport,3,93,BET
462,0.027027027027,US-CA,3,Meadows Field,5,185,BFL
463,0.0645161290323,US-NY,3,Greater Binghamton/Edwin A Link field,4,62,BGM
464,0.174721189591,US-ME,3,Bangor International Airport,47,269,BGR
465,0.00784077201448,US-AL,3,Birmingham-Shuttlesworth International Airport,13,1658,BHM
466,0.00967741935484,US-MT,3,Billings Logan International Airport,3,310,BIL
467,0.00833333333333,US-ND,3,Bismarck Municipal Airport,1,120,BIS
468,0.0733333333333,US-IL,3,Central Illinois Regional Airport at Bloomington-Normal,11,150,BMI
469,0.0134835983095,US-TN,3,Nashville International Airport,67,4969,BNA
470,0.00660377358491,US-ID,3,Boise Air Terminal/Gowen field,7,1060,BOI
471,0.124205419873,US-MA,3,General Edward Lawrence Logan International Airport,1485,11956,BOS
472,0.048,US-TX,3,Southeast Texas Regional Airport,6,125,BPT
474,0.0,US-TX,3,Brownsville South Padre Island International Airport,0,36,BRO
475,0.0266666666667,US-AK,3,Wiley Post Will Rogers Memorial Airport,2,75,BRW
476,0.0361663652803,US-LA,3,"Baton Rouge Metropolitan, Ryan Field",20,553,BTR
477,0.0994897959184,US-VT,3,Burlington International Airport,39,392,BTV
478,0.0390455531453,US-NY,3,Buffalo Niagara International Airport,72,1844,BUF
479,0.0293990488543,US-CA,3,Bob Hope Airport,68,2313,BUR
480,0.0224823270367,US-MD,3,Baltimore/Washington International Thurgood Marshall Airport,194,8629,BWI
481,0.00632911392405,US-MT,3,Gallatin Field,1,158,BZN
482,0.0392749244713,US-SC,3,Columbia Metropolitan Airport,13,331,CAE
483,0.0340909090909,US-OH,3,Akron Canton Regional Airport,3,88,CAK
484,0.0161290322581,US-AK,3,Merle K (Mudhole) Smith Airport,1,62,CDV
485,0.0386740331492,US-TN,3,Lovell Field,7,181,CHA
486,0.0289115646259,US-SC,3,Charleston Air Force Base-International Airport,17,588,CHS
487,0.0409165302782,US-IA,3,The Eastern Iowa Airport,25,611,CID
488,0.0297932711796,US-OH,3,Cleveland Hopkins International Airport,147,4934,CLE
489,0.0184331797235,US-TX,3,Easterwood Field,4,217,CLL
490,0.0308448815378,US-NC,3,Charlotte Douglas International Airport,345,11185,CLT
491,0.0323922734027,US-OH,3,Port Columbus International Airport,109,3365,CMH
492,0.0729927007299,US-IL,3,University of Illinois Willard Airport,10,137,CMI
493,0.0328205128205,US-CO,3,City of Colorado Springs Municipal Airport,32,975,COS
494,0.0169133192389,US-TX,3,Corpus Christi International Airport,8,473,CRP
495,0.0430107526882,US-WV,3,Yeager Airport,4,93,CRW
496,0.0301152985717,US-KY,3,Cincinnati Northern Kentucky International Airport,175,5811,CVG
497,0.0,US-FL,3,Daytona Beach International Airport,0,186,DAB
498,0.0182334833057,US-TX,3,Dallas Love Field,77,4223,DAL
499,0.0239282153539,US-OH,3,James M Cox Dayton International Airport,24,1003,DAY
500,0.0521739130435,US-IA,3,Dubuque Regional Airport,6,115,DBQ
501,0.0521517140773,US-DC,3,Ronald Reagan Washington National Airport,429,8226,DCA
502,0.0210853494624,US-CO,3,Denver International Airport,251,11904,DEN
503,0.0275726770109,US-TX,3,Dallas Fort Worth International Airport,773,28035,DFW
504,0.0238095238095,US-MN,3,Duluth International Airport,4,168,DLH
505,0.0,US-CO,3,Durango La Plata County Airport,0,35,DRO
506,0.0119047619048,US-IA,3,Des Moines International Airport,9,756,DSM
507,0.0241515881028,US-MI,3,Detroit Metropolitan Wayne County Airport,311,12877,DTW
508,0.258064516129,US-AK,3,Unalaska Airport,8,31,DUT
509,0.00597014925373,US-CO,3,Eagle County Regional Airport,2,335,EGE
510,0.0583333333333,US-NY,3,Elmira Corning Regional Airport,7,120,ELM
511,0.0100688924218,US-TX,3,El Paso International Airport,19,1887,ELP
512,0.0564516129032,US-PA,3,Erie International Tom Ridge Field,7,124,ERI
513,0.0322580645161,US-OR,3,Mahlon Sweet Field,6,186,EUG
514,0.0354609929078,US-IN,3,Evansville Regional Airport,5,141,EVV
515,0.0747220703481,US-NJ,3,Newark Liberty International Airport,820,10974,EWR
516,0.0457516339869,US-FL,3,Key West International Airport,14,306,EYW
517,0.0183727034121,US-AK,3,Fairbanks International Airport,7,381,FAI
518,0.0205479452055,US-ND,3,Hector International Airport,3,146,FAR
519,0.014652014652,US-CA,3,Fresno Yosemite International Airport,4,273,FAT
520,0.129032258065,US-NC,3,Fayetteville Regional Grannis Field,8,62,FAY
521,0.0161290322581,US-MT,3,Glacier Park International Airport,2,124,FCA
522,0.021960146401,US-FL,3,Fort Lauderdale Hollywood International Airport,108,4918,FLL
523,0.0,US-MI,3,Bishop International Airport,0,93,FNT
524,0.00363636363636,US-SD,3,Joe Foss Field Airport,1,275,FSD
525,0.0333333333333,US-AR,3,Fort Smith Regional Airport,8,240,FSM
526,0.0225563909774,US-IN,3,Fort Wayne International Airport,6,266,FWA
527,0.0145322434151,US-WA,3,Spokane International Airport,16,1101,GEG
528,0.0,US-ND,3,Grand Forks International Airport,0,89,GFK
529,0.0193548387097,US-TX,3,East Texas Regional Airport,3,155,GGG
530,0.0,US-MS,3,Gulfport Biloxi International Airport,0,88,GPT
531,0.0111731843575,US-WI,3,Austin Straubel International Airport,4,358,GRB
532,0.0189673340358,US-MI,3,Gerald R. Ford International Airport,18,949,GRR
533,0.0528879610299,US-NC,3,Piedmont Triad International Airport,76,1437,GSO
534,0.0420560747664,US-SC,3,Greenville Spartanburg International Airport,27,642,GSP
535,0.010752688172,US-MT,3,Great Falls International Airport,2,186,GTF
536,0.0,US-CO,3,Gunnison Crested Butte Regional Airport,0,66,GUC
537,0.0462427745665,US-CO,3,Yampa Valley Airport,8,173,HDN
538,0.0,US-MT,3,Helena Regional Airport,0,62,HLN
539,0.0154024992735,US-HI,3,Honolulu International Airport,53,3441,HNL
540,0.0195433436533,US-TX,3,William P Hobby Airport,101,5168,HOU
541,0.173015873016,US-NY,3,Westchester County Airport,109,630,HPN
542,0.0169491525424,US-TX,3,Valley International Airport,8,472,HRL
543,0.0330882352941,US-AL,3,Huntsville International Carl T Jones Field,18,544,HSV
544,0.0480893087162,US-DC,3,Washington Dulles International Airport,224,4658,IAD
545,0.0113094186252,US-TX,3,George Bush Intercontinental Houston Airport,128,11318,IAH
546,0.0154711673699,US-KS,3,Wichita Mid Continent Airport,11,711,ICT
547,0.043795620438,US-TX,3,Skylark Field,12,274,ILE
548,0.0483870967742,US-NC,3,Wilmington International Airport,9,186,ILM
549,0.0140329469189,US-IN,3,Indianapolis International Airport,46,3278,IND
550,0.0683417085427,US-NY,3,Long Island Mac Arthur Airport,68,995,ISP
551,0.0833333333333,US-NY,3,Ithaca Tompkins Regional Airport,10,120,ITH
552,0.00460829493088,US-HI,3,Hilo International Airport,2,434,ITO
553,0.00751879699248,US-WY,3,Jackson Hole Airport,1,133,JAC
554,0.0156424581006,US-MS,3,Jackson-Medgar Wiley Evers International Airport,14,895,JAN
555,0.0195996663887,US-FL,3,Jacksonville International Airport,47,2398,JAX
556,0.0888370423546,US-NY,3,John F Kennedy International Airport,495,5572,JFK
557,0.0,US-AK,3,Juneau International Airport,0,310,JNU
558,0.00418994413408,US-HI,3,Kona International At Keahole Airport,3,716,KOA
559,0.0,US-AK,3,Ketchikan International Airport,0,186,KTN
560,0.0100502512563,US-MI,3,Capital City Airport,2,199,LAN
561,0.0111722386796,US-NV,3,McCarran International Airport,132,11815,LAS
562,0.0427807486631,US-OK,3,Lawton Fort Sill Regional Airport,8,187,LAW
563,0.038920398983,US-CA,3,Los Angeles International Airport,796,20452,LAX
564,0.0160642570281,US-TX,3,Lubbock Preston Smith International Airport,12,747,LBB
565,0.0147058823529,US-KY,3,Blue Grass Airport,4,272,LEX
566,0.0161290322581,US-LA,3,Lafayette Regional Airport,3,186,LFT
567,0.118300293686,US-NY,3,La Guardia Airport,1289,10896,LGA
568,0.0268199233716,US-CA,3,Long Beach /Daugherty Field/ Airport,7,261,LGB
569,0.0269938650307,US-HI,3,Lihue Airport,22,815,LIH
570,0.0156139105749,US-AR,3,Bill & Hillary Clinton National Airport/Adams Field,22,1409,LIT
571,0.0,US-NE,3,Lincoln Airport,0,181,LNK
572,0.0241935483871,US-TX,3,Laredo International Airport,3,124,LRD
573,0.0205479452055,US-WI,3,La Crosse Municipal Airport,3,146,LSE
574,0.0202492211838,US-TX,3,Midland International Airport,13,642,MAF
575,0.0143266475645,US-MI,3,MBS International Airport,5,349,MBS
576,0.0127579737336,US-MO,3,Kansas City International Airport,68,5330,MCI
577,0.0212928587028,US-FL,3,Orlando International Airport,195,9158,MCO
578,0.0479452054795,US-PA,3,Harrisburg International Airport,28,584,MDT
579,0.0087573964497,US-IL,3,Chicago Midway International Airport,37,4225,MDW
580,0.0180555555556,US-TN,3,Memphis International Airport,91,5040,MEM
581,0.00301204819277,US-TX,3,Mc Allen Miller International Airport,1,332,MFE
582,0.00806451612903,US-OR,3,Rogue Valley International Medford Airport,1,124,MFR
583,0.066229985444,US-NH,3,Manchester Airport,91,1374,MHT
584,0.0327688283079,US-FL,3,Miami International Airport,238,7263,MIA
585,0.0254184748915,US-WI,3,General Mitchell International Airport,41,1613,MKE
586,0.00645161290323,US-FL,3,Melbourne International Airport,1,155,MLB
587,0.010989010989,US-IL,3,Quad City International Airport,2,182,MLI
588,0.0108108108108,US-LA,3,Monroe Regional Airport,2,185,MLU
589,0.0592991913747,US-AL,3,Mobile Regional Airport,22,371,MOB
590,0.010752688172,US-ND,3,Minot International Airport,1,93,MOT
591,0.0,US-MI,3,Sawyer International Airport,0,25,MQT
592,0.0162162162162,US-CA,3,Monterey Peninsula Airport,3,185,MRY
593,0.0249584026622,US-WI,3,Dane County Regional Truax Field,15,601,MSN
594,0.0,US-MT,3,Missoula International Airport,0,154,MSO
595,0.0241269321992,US-MN,3,Minneapolis-St Paul International/Wold-Chamberlain Airport,295,12227,MSP
596,0.00639752923009,US-LA,3,Louis Armstrong New Orleans International Airport,29,4533,MSY
597,0.0,US-CO,3,Montrose Regional Airport,0,72,MTJ
598,0.00865800865801,US-SC,3,Myrtle Beach International Airport,2,231,MYR
599,0.0134053248929,US-CA,3,Metropolitan Oakland International Airport,72,5371,OAK
600,0.0169262017603,US-HI,3,Kahului Airport,25,1477,OGG
601,0.011892450879,US-OK,3,Will Rogers World Airport,23,1934,OKC
602,0.00889453621347,US-NE,3,Eppley Airfield,14,1574,OMA
603,0.0116279069767,US-AK,3,Nome Airport,1,86,OME
604,0.0138441725692,US-CA,3,Ontario International Airport,43,3106,ONT
605,0.0431804445638,US-IL,3,Chicago O'Hare International Airport,1286,29782,ORD
606,0.0402813299233,US-VA,3,Norfolk International Airport,63,1564,ORF
607,0.215053763441,US-MA,3,Worcester Regional Airport,20,93,ORH
608,0.0266666666667,US-AK,3,Ralph Wien Memorial Airport,2,75,OTZ
609,0.0269334359369,US-FL,3,Palm Beach International Airport,70,2599,PBI
610,0.0152975691534,US-OR,3,Portland International Airport,73,4772,PDX
611,0.0557887862674,US-PA,3,Philadelphia International Airport,598,10719,PHL
612,0.0155823682775,US-AZ,3,Phoenix Sky Harbor International Airport,257,16493,PHX
613,0.0397727272727,US-IL,3,General Wayne A. Downing Peoria International Airport,7,176,PIA
614,0.0312667309134,US-PA,3,Pittsburgh International Airport,292,9339,PIT
615,0.0267489711934,US-FL,3,Pensacola Regional Airport,13,486,PNS
616,0.0564516129032,US-WA,3,Tri Cities Airport,7,124,PSC
617,0.0967741935484,US-AK,3,Petersburg James A Johnson Airport,6,62,PSG
618,0.0133079847909,US-CA,3,Palm Springs International Airport,14,1052,PSP
619,0.0604870384918,US-RI,3,Theodore Francis Green State Airport,154,2546,PVD
620,0.151364764268,US-ME,3,Portland International Jetport Airport,122,806,PWM
621,0.0568181818182,US-SD,3,Rapid City Regional Airport,5,88,RAP
622,0.0220957482424,US-NC,3,Raleigh Durham International Airport,66,2987,RDU
623,0.0428134556575,US-VA,3,Richmond International Airport,70,1635,RIC
624,0.00341005967604,US-NV,3,Reno Tahoe International Airport,8,2346,RNO
625,0.0645161290323,US-VA,3,Roanoke–Blacksburg Regional Airport,12,186,ROA
626,0.0641200545703,US-NY,3,Greater Rochester International Airport,94,1466,ROC
627,0.04,US-MN,3,Rochester International Airport,8,200,RST
628,0.0220110055028,US-FL,3,Southwest Florida International Airport,44,1999,RSW
629,0.0200141944642,US-CA,3,San Diego International Airport,141,7045,SAN
